place,frequency,lat,lon
天童,38,38.3599623,140.3695642
浦,38,43.69411465,12.7012468526764
数寄屋,38,34.7223324,135.3593432
相馬,38,37.8028828,140.9254798
常盤,38,31.5891881,130.5294722
池袋,38,35.7310839,139.7089164
日置,38,35.608544,135.2202736
尾州,38,39.8352102,114.5699856
武甲,38,31.3908089,104.6958889
蕨,38,35.8281232,139.6903799
坂東,38,34.1490689,131.4353657
石城,38,26.3154117,116.3413908
中屋敷,38,34.6764244,133.8703024
磯部,37,36.2983921,138.8497966
結城,37,36.2981402,139.8724513
鹿野,37,22.9123929,121.1371405
山梨,37,35.672618,140.193469
藤野,37,35.6158851,139.1524443
広瀬,37,35.5979123,133.1068139
八丁堀,37,35.6750004,139.7770726
江刺,37,32.2135378,117.6506429
山の井,37,33.2074589,130.5044164
三日月,37,34.9846313,134.4358702
榊原,37,38.3216933,138.5046816
泉,37,-14.7067141,-75.1308498
尾張町,37,35.0129994,135.7659772
蓬莱,37,37.7949103,120.824268
大清,37,46.3240228,124.5598093
京城,37,41.5846284,129.6091083
香爐,37,34.9113668,134.735907
信太,37,35.9094557,117.7620286
小田,37,35.2846827,132.630259
府中,37,35.672219,139.4800091
原口,37,38.112357,140.309565
津山,37,35.0545175,134.003275
雷門,37,35.7111333,139.7963683
お玉が池,37,35.6939091,139.775918257121
片品,37,36.808628,139.237823
滝野,37,42.90189345,141.367313068038
パナマ,36,8.559559,-81.1308434
馬喰町,36,35.6933693,139.782427
和蘭陀,36,54.564094,-1.3129164
白根,36,37.765284,139.039993
小川,36,35.7374095,139.4635507
名取,36,38.1733422,140.8827769
横川,36,36.336178,138.7372548
旭川,36,43.7627501,142.3579263
中川,36,35.8769893,102.8387939
早川,36,35.2391784,139.1451992
松江,36,31.0344052,121.2232077
宮津,36,35.5342195,135.1997729
高知,36,33.5670964,133.5436798
松崎,36,35.4687232,133.9020574
椿,36,33.6098979,135.403898
ベルン,36,46.9482713,7.4514512
高岡,36,36.7411592,137.0147573
福富,36,33.2126066,130.3299951
すすきの,35,43.0553612,141.3533762
粟,35,33.0000001,119.9999999
前漢,35,43.1434795,141.1597171
蔵前,35,35.7055187,139.7924102
仙北,35,22.2753937,112.5263102
大垣,35,35.3670837,136.6178001
福州,35,26.0774954,119.2918215
伊良湖,35,34.6679209,135.581556
筋違,35,31.6176248,116.7740528
釜無,35,38.5140857,139.5311433
雲南,35,25,102
八瀬,35,35.0802491,135.818617
潮来,35,35.9370775,140.5495746
坂上,35,36.3276219,137.1409188
目白,35,35.7211861,139.7064823
田辺,35,34.628789,135.5250123
広岡,35,36.5795401,136.6447198
松川,35,37.6537618,140.4842295
アイガー,35,34.1119898,136.2271276
萩野,35,42.5212277,141.305886
片町,34,35.6923019,139.7247434
天城,34,30.8688,108.369
碧山,34,29.5730296,106.1686627
市ヶ谷,34,35.6915222,139.7376542
摩耶,34,34.7086165,135.2249935
梓川,34,36.6438283,117.961169
深草,34,34.9643394,135.7701014
木挽町,34,35.434956,136.771667
伊丹,34,34.7803352,135.4217398
江南,34,22.7848277,108.2691257
太子,34,22.32458615,114.168281508252
河東,34,35.218039,111.053715
富士川,34,35.1411158,138.6185601
霞,34,35.109872,111.354499
掛川,34,34.7693974,138.0146156
笛吹,34,34.4716712,135.7117173
漢那,34,48.9716708,-98.6917884
スウェーデン,34,59.6749712,14.5208584
此花,34,28.0115471,114.0275502
越,34,23.1357694,113.1982688
畿内,34,34.5901535,135.579948513126
千石,34,35.7277122,139.7449946
八戸,34,40.5093889,141.4311833
御器所,34,35.1495208,136.9338103
根,33,47.9885433,-1.1235595
港,33,22.2793278,114.1628131
羽前,33,28.704072,116.6898958
大方,33,27.1495528,105.6003223
徳島,33,34.0746782,134.5515212
小金,33,31.0020996,102.3620141
黄河,33,37.5857553,105.8553636
逗子,33,35.2976319,139.5788659
三津,33,33.8638379,132.7197282
板橋,33,25.0151874,121.464592
北平,33,39.906217,116.3912757
大湊,33,41.2804269,141.1615289
鶴見,32,35.5083388,139.6759759
九重,32,34.997681,139.9110908
ウル,32,32.8129681,66.0183185
あさま,32,26.4073841,93.2551303
南向,32,28.2027111,121.2083398
久高,32,34.165833,112.291944
國府,32,34.8376284,137.3280939
兒島,32,43.9334043,125.5961775
金華,32,29.1080344,119.6486487
シカゴ,32,41.8755616,-87.6244212
駒形,32,36.3541169,139.1397662
大沼,32,41.9721793,140.669364
彦根,32,35.2720561,136.2634916
板倉,32,35.492355,140.250398
北方,32,33.2161375,130.0830616
両神,32,36.33203,138.410738
岩倉,32,35.2782895,136.8734234
マレー,32,54.5562536,23.3503665
小黒,32,35.9008902,139.0105081
カガ,32,30.3833336,-179.2833333
栃本,32,34.3378458,135.8039706
遊佐,32,39.0157418,139.9050489
美麻,32,36.5528962,137.8885674
右京,31,33.8762185,136.0855869
鈴鹿,31,34.9550909,135.2737288
百濟,31,29.5347085,118.3922092
御殿場,31,35.2999658,138.9341778
岩村,31,35.3689033,137.434364
永田,31,36.135256,139.2591857
豊前,31,34.5405177,135.8300686
遼陽,31,41.273887,123.1693463
槙,31,40.3548513,44.07511
シンガポール,31,1.357107,103.8194992
上高地,31,36.2462449,137.6355354
桜島,31,31.5805744,130.657984
籬,31,47.1416307,9.5531527
寺内,31,35.886284,140.438087
対馬,31,34.3952765,129.315448965878
メキシコ,31,23.6585116,-102.0077097
小高,31,37.5628963,140.9961748
野州,31,35.7183056,139.8167501
八田,31,35.1489761,136.8523706
甲信,31,23.8886,108.723
真野,31,38.468592,141.389997
韃靼,31,26.0818771,99.4543826
十津川,31,33.584853,130.897211
飾磨,31,34.7997349,134.6753702
御宿,30,35.1880192,140.3519642
伊豫,30,37.429733,138.619387
江の島,30,35.30008825,139.480645175305
南町,30,32.0615513,118.7915619
新橋,30,35.6671895,139.7588592
本州,30,37.490012,139.835662141241
菊池,30,35.2664483,138.1974354
安達,30,37.6122242,140.4664518
ソロモン,30,-8.7053941,159.107069385185
人形町,30,35.6862799,139.7821879
宮川,30,34.387404,136.39756
中坂,30,34.3940963,135.73235
秋月,30,34.2307704,135.2045743
直江津,30,37.170264,138.2422616
加納,30,8.0300284,-1.0800271
大崎,30,35.619399,139.7285191
三州,30,28.4727051,115.825617290237
日吉,30,35.5534689,139.6468752
濠州,30,32.8754903,117.5260756
ボンベイ,30,35.3978344,139.5316849
ブラ,30,14.89727245,43.4665603348457
釜沢,30,40.351312,141.314397
巨勢,30,34.9797679,134.1303525
八木,29,35.0690587,135.5318686
初瀬,29,34.5317923,135.9058003
伊東,29,34.9755818,139.0922763
葵,29,48.25684,3.26409
隠岐,29,34.6633002,135.455085
田沼,29,36.3669606,139.5817468
西蔵,29,34.8835207,137.3949017
黒姫,29,36.9701908,140.0601121
深谷,29,36.1915583,139.2810987
御神,29,35.6912285,139.7694124
芳町,29,37.92618,139.053431
浙江,29,29.0000001,119.9999999
東漢,29,25.4364622,119.6022645
遼東,29,24.4596818,110.2241185
八ヶ岳,29,35.9417261,138.3450705
角田,29,37.9791833,140.7727039
梶原,29,29.5303563,104.6659458
藤沢,29,35.338575,139.4874958
磯谷,29,33.792439,133.707795
アテネ,29,37.9839412,23.7283052
国栖,29,34.3850268,135.9361417
タイ,29,14.8971921,100.83273
布哇,29,48.797562,1.4944658
北条,29,37.338917,138.637571
安土,29,42.7486439,128.4304261
平戸,29,30.6782402,121.0116196
リオ,29,-22.9110137,-43.2093727
古賀,29,33.7326714,130.4668375
勝山,29,35.3847269,136.5796873
下津,29,36.9478323,115.9957995
木舟,29,35.027672,133.9155488
十和田湖,29,40.45865515,140.871130531652
佐世保,29,33.1637152,129.7257096
シッキム,29,27.601029,88.4541363868015
羅布,29,42.1877212,140.4206273
私部,29,34.764948,135.704602
九条,28,34.6753272,135.473544
鋸山,28,35.7792411,139.1059477
絵島,28,38.367561,141.07363459322
庄内,28,34.7502593,135.4750408
宇和島,28,33.2258679,132.5672927
六波羅,28,34.9970611,135.77333
大蔵,28,37.830951,139.128782
鶏冠,28,45.3024982,130.9742213
身延,28,35.3614072,138.4531094
下,28,35.109872,111.354499
五番町,28,35.689685,139.733989
印旛,28,31.4889195,114.8322225
ギリシャ,28,38.9953683,21.9877132
鳥取,28,35.4941164,134.2260086
胡,28,47.1817585,19.5060937
マオ,28,39.8894819,4.2661641
西の宮,28,34.4668335,135.5792116
高尾,28,35.6423428,139.2826625
真岡,28,36.4386671,140.0025367
多田,28,34.8602558,135.416871
衣川,28,36.0497844,110.1712535
黒川,28,35.1971483,136.910597
箱館,28,32.2667724,118.5324543
北アルプス,28,36.2675446,137.5768083
湖州,28,30.8942995,120.0851114
柏木,28,26.7728908,103.0859283
ブータン,28,27.549511,90.5119273
笠ヶ岳,28,36.3154851,137.5503901
皇海,28,36.0000002,123.9999998
高松,27,34.350692,134.0461528
中華,27,24.5922652,110.5926761
海草,27,10.4910173,107.1710617
北上,27,39.2866832,141.1135121
花月,27,25.6252,105.027
雲州,27,39.8643089,113.6706118
黒羽,27,34.208231,134.4068554
森,27,41.1343702,-83.1194199
杭州,27,30.2489634,120.2052342
生駒,27,34.6932355,135.6979211
上杉,27,40.146154,140.350069
焼岳,27,36.22889,137.5882358
綾,27,26.4930141,113.768124
北越,27,35.674321,138.238808
淀川,27,34.858088,135.666779
浦塩,27,30.1611272,120.149031
東郷,27,31.3612317,107.7091787
北野,27,35.6446036,139.3540839
那珂,27,-18.3982355,20.72468
西比利亜,27,43.0988755,-0.0624326
裾野,27,35.1716965,138.9094546
北陸道,27,-1.3225415,175.995373439187
五竜,27,29.3284452,107.7552723
菅沼,27,36.82860575,139.364234343894
臼杵,27,33.1186021,131.807899
毛勝,27,26.0908206,99.1359043
十和田,27,35.917436,140.567021
村松,27,34.98424,138.476284
ロッペン,27,47.19281165,10.8180083876753
山尾,27,22.7891796,115.3704551
別府,26,33.2796163,131.5003073
須弥,26,39.7127512,141.181724191744
暹羅,26,23.0538279,109.3801132
南島,26,-43.586562,171.212329399649
墨田,26,28.9470808,114.0319441
江戸川,26,35.7377552,139.8958777
徳本,26,34.4608403,134.3443386
北見,26,43.8047319,143.8973743
ミラノ,26,45.4641943,9.1896346
河辺,26,33.9533546,-117.3961623
鶴,26,50.6080651,9.0284647
長者町,26,35.2958853,140.3850371
滋賀,26,44.112525,143.4689784
中禅寺,26,36.7312192,139.491697156085
我善坊,26,37.1748511,118.6993565
石上,26,34.8498531,133.973045
赤穂,26,35.7299439,137.9282174
檜枝岐,26,37.0237942,139.3862235
雲取,26,21.086357,105.9191465
浅井,26,40.7124558,140.59714938613
一條,25,34.6779291,138.8744702
土浦,25,36.0779952,140.2060155
ひたち,25,36.5991225,140.6504604
洲崎,25,27.0719256,142.1924484
早月,25,42.656011,140.932652
台場,25,35.6259018,139.7714216
濠洲,25,32.8754903,117.5260756
飯田,25,35.5196646,137.8211924
スパルタ,25,36.5055712,-81.1207497
三筋,25,33.8638379,132.7197282
湖南,25,27.6662087,111.7487063
雍,25,18.6692445,105.6881594
平塚,25,35.3274105,139.3492322
針,25,34.98635,136.079677
内幸町,25,35.6694556,139.7553799
塩原,25,27.4261378,101.5075349
塩山,25,38.0579995,117.2219968
東亞,25,36.518,118.129
緒方,25,32.970743,131.477206
菖蒲,25,30.7214174,116.2577677
南アルプス,25,35.4602243,138.1497093
大塔,25,23.646039,103.2919027
ニアリ,25,-2.7416334,12.3332136
つくば,25,36.0833265,140.077279
高句麗,25,24.987548,121.5768399
奧羽,25,31.2103679,105.3437463
百石,25,35.8676218,139.9756876
本庄,25,36.2360554,139.188536
秋葉,25,37.9395338,139.081696
ハルピン,25,35.6206352,139.6923682
至仏,25,67.6783253,57.0626853
湯檜曾,25,36.8027175,138.9865728
海宮,25,35.6738929,135.2908908
赤倉,24,36.552306,137.325249
梁,24,36.4289829,139.8862123
大平,24,41.0657912,140.5594227
筑摩,24,36.2243771,137.9845153
須原,24,35.697532,137.694346
待兼,24,25.5198069,114.9980163
二見,24,35.584587,134.7980625
横山,24,37.867222,109.4075
うま,24,32.6926543,-114.6275386
上中,24,35.463838,135.8550686
スラ,24,45.9383,3.2553
青島,24,36.0638034,120.3781372
金光,24,34.5409507,133.6207826
哈爾賓,24,45.8016143,126.5287796
渡辺,24,36.9371325,140.0534105
雑司ヶ谷,24,35.7186356,139.7144121
戸山,24,25.2836484,118.2542777
やまと,24,32.699616,131.049859
今宮,24,34.6541833,135.4929042
田代,24,33.3841138,130.5247036
つるが,24,35.6445135,136.0734634
強羅,24,35.2508461,139.0482584
平城,24,40.0919817,113.2951122
日暮里,24,35.7283798,139.7709817
那須野,24,39.52927495,140.231995499107
北ノ庄,24,35.0533646,135.5309577
神楽,24,43.7607934,142.349417
長江,24,30.5678223,114.2945373
三原,24,34.4005041,133.0832863
安来,24,35.4280455,133.2592583
渋,24,59.6749712,14.5208584
三本木,24,34.6808027,133.8219655
川村,24,35.498798,138.969529
明智,24,35.3061498,137.3874735
燧岳,24,41.4390715,141.0529493
長沢,24,38.7097377,140.3660094
馬来,24,23.4644,109.712
玉野,24,34.4947746,133.9539193
クク,24,59.07152985,24.8012828742266
宝川,24,34.8751786,137.417347
白沢,24,40.3384424,140.5919123
芳野,23,36.204135,137.965659
紅海,23,20.29654545,38.5342971439939
大空,23,34.7145819,135.5367013
ペン,23,53.1655415,44.7879181
地藏,23,35.151136,138.923879
葛西,23,35.6636282,139.8726921
スマトラ,23,35.5905819,139.696791504091
八代,23,32.504005,130.6217417
水道橋,23,35.7020419,139.7536358
佐久,23,44.7440678,142.0486078
鳥巣,23,39.99152275,116.390282419775
西河岸,23,31.148665,114.901035
西藏,23,29.8556443,90.8749807
猿楽町,23,35.69891595,139.759507203302
モンマルトル,23,34.689809,135.545636
豊島,23,34.479641,134.070341728552
桂,23,27,107
東亜,23,36.518,118.129
足尾,23,36.6420157,139.4481767
代々木,23,35.6839519,139.7020805
鳴門,23,34.1792038,134.6084122
御山,23,28.6839525,118.2402868
乗鞍,23,36.3988043,114.68701225
厳島,23,34.271448,132.308872180478
長岡,23,37.4478778,138.8541667
岩内,23,35.078236,133.719505
相生町,23,35.0311412,135.769036843431
ブダ,23,47.4938673,19.0417582
ベルギー,23,50.6402809,4.6667145
ブラジル,23,-10.3333333,-53.2
大釜,23,17.1053568,98.9953943
嵩山,23,34.4726536,112.9349216
木島,23,35.5664915,133.172361
堀江,23,33.9058337,132.7534287
浅川,23,33.6264682,134.3586396
行徳,23,35.6828816,139.9145062
湘,23,27.6662087,111.7487063
小豆島,23,34.4897774,134.260406554103
新道,23,34.381297,139.265447476914
ダブリン,23,53.3498006,-6.2602964
ミュンヘン,23,48.1371079,11.5753822
金峰,23,23.1837969,113.445650066881
亀沢,23,35.728385,138.524576
高畠,23,37.992415,140.1531311
高浜,23,36.1638097,140.2946609
下関,22,33.9493851,130.9217895
松野,22,35.086678,138.357348
赤羽,22,35.7781394,139.7207999
ナポリ,22,35.7057468,139.5769994
米原,22,35.3149074,136.2901179
松戸,22,35.7844366,139.9006078
御徒町,22,35.7069531,139.7746303
羽黒,22,35.3510979,136.9525094
舞鶴,22,23.4568956,121.3494948
妙高,22,31.56722,106.15399
亞拉比亞,22,14.887216,45.424355
ホンコン,22,35.7116296,139.5669013
喜多,22,35.5093721,135.1875527
中井,22,35.7150987,139.6863011
宮原,22,35.9403046,139.6095496
坂井,22,37.8673142,138.9593876
熱田,22,35.1298864,136.9104552
医王,22,37.3209981,126.9480341
大秦,22,35.6161656,106.6170329
ビルマ,22,-1.2905966,29.3550100736314
瑞典,22,59.6749712,14.5208584
栗山,22,43.058359,141.7757002
投馬,22,28.9826876,89.1069856
吉祥,22,22.7123257,114.2395362
鰍沢,22,35.53043,138.446783
呼子,22,26.360975,127.145578
銚子,22,35.7296133,140.8274887
平井,22,35.706421,139.8425004
藤原,22,35.7435089,139.0790389
鮫ヶ橋,22,37.053791,138.2334299
土師,22,35.2328134,134.2257895
渋川,22,36.4906867,139.0085523
戸倉,22,36.4926139,138.1531153
七条,21,34.9900914,135.7676281
いよ,21,33.7578962,132.7039458
永代,21,36.4097778,140.3883326
大仁,21,34.994613,138.9374862
夷隅,21,37.429733,138.619387
宮城野,21,35.263846,139.048586
塩尻,21,36.1143838,137.9477924
シベリア,21,65.2729258,95.4899031853004
駒込,21,35.7365848,139.7472412
大川端,21,39.172999,140.1606704
寄居,21,36.1177399,139.1939396
利尻,21,36.2584,112.935
蘇州,21,31.3016935,120.5810725
米山,21,45.4701565,132.1986356
仲町,21,35.920911,139.481886
越ヶ谷,21,35.9022087,139.791702
荏原,21,26.210403,115.1590309
廣島,21,34.3980242,132.476095
島根,21,35.7819102,139.797285920612
山海,21,34.7225497,136.9040036
日田,21,33.3172406,130.9386819
ポー,21,52.1458506,17.397672
薄野,21,36.37487,138.196131
岩瀬,21,36.3594365,140.1082322
越智,21,34.4635321,135.7676353
旭,21,33.5588048,133.5085872
アルプ,21,45.2968119,4.6604809
西浦,21,39.0895514,125.7352285
戸沢,21,39.8592735,140.5811425
男体,21,39.6719104,115.7829168
千早,21,33.6491697,130.4403785
飯倉,21,35.6856774,140.5224408
信越,21,38.915438,141.489317
森田,21,36.1096441,136.2226333
片平,21,38.25452535,140.872919065713
ハドソン,21,59.37286535,-87.6408545328059
鹽原,21,27.4261378,101.5075349
南岳,21,27.2660465,112.7061618
レブン,21,45.3830533,141.0229973
堀之内,21,35.7741271,139.754987972252
甘木,21,33.4183456,130.6549086
大間,20,33.4068342,133.2875919
柳川,20,24.1486616,120.6781807
中部,20,34.9686457,136.6257451
霧島,20,34.3366591,134.1099099
サンフランシスコ,20,37.7790262,-122.419906
山北,20,35.3607725,139.0801532
桜木町,20,35.4496272,139.630787
北町,20,44.203644,142.364989
恵比寿,20,35.6464378,139.7102101
音羽,20,16.5792873,111.704382635064
コルトン,20,35.7170134,139.9364056
弓町,20,36.329074,139.009724
薬研堀,20,36.771575,139.5309712
陝西,20,37,112
安東,20,36.57458325,128.674874651197
火打,20,35.698598,137.233029
藪原,20,35.9308519,137.784782
内房,20,35.2021502,138.5515895
護国寺,20,35.7209953,139.726832589557
小岩,20,35.7332364,139.881843
墨水,20,36.516973,136.6877923
かせ,20,38.7829364,35.6531622
亜,20,27.708317,85.3205817
木賀,20,35.248418,139.052072
嵐山,20,35.0100353,135.6819148
上山,20,32.8404245,130.0437992
塙,20,52.4760892,-71.8258668
藤枝,20,34.8492732,138.2522644
堀川,20,35.103714,136.896559
康,20,33.3312064,105.6050116
相生,20,34.8180005,134.4739249
上河内,20,34.2541039,131.6485691
愛鷹,20,35.1062618,136.9346465
梅津,20,37.3499776,127.1088905
千日前,20,34.6562114,133.927998
三の丸,20,33.5640311,133.5166834
蠣殻町,20,35.682509,139.7817062
南極,20,-90,0
大日向,20,36.332111,138.346946
田京,20,22.4078096,113.9665287
阿武隈,20,38.0995277,140.8696826
大須,20,35.1593589,136.901099
洞谷,20,35.8865,128.6355
唐崎,20,35.049778,135.8667974
大利根,20,35.7782208,139.7797659
上越,20,43.8883609,142.9938233
牟婁,20,33.5236334,135.6623983
赤塚,20,36.3819368,140.4152492
五箇,20,37.1884024,138.928725
奈良田,20,35.5770164,138.3022606
一ノ瀬,20,35.1875032,136.3243674
本斗,20,46.6877802,141.8601144
山科,19,34.9926309,135.8167212
八景,19,40.5237433,141.2892373
長春,19,47.7303574,125.6617719
大屋,19,31.5628405,114.1208053
吉井,19,33.266388,129.685831
平野,19,34.630783,135.5517177
鹿の角,19,36.972479,140.724702
養老,19,35.2868893,136.556809
六郷,19,38.2149871,140.9344272
関ヶ原,19,35.3638665,136.470574
羽州,19,30.4856296,130.810087514682
鶴岡,19,47.328863,130.2816917
